,open,high,low,close,volume
2013-09-02,20110.0,21055.0,20110.0,21055.0,743790.0
2013-09-03,21150.0,21300.0,20760.0,21015.0,730592.0
2013-09-04,21050.0,21080.0,20510.0,20690.0,681370.0
2013-09-05,20650.0,20850.0,20380.0,20795.0,839996.0
2013-09-06,20780.0,20985.0,20565.0,20810.0,686284.0
2013-09-09,21100.0,21180.0,20790.0,20870.0,574652.0
2013-09-10,20845.0,20850.0,20435.0,20550.0,621572.0
2013-09-11,20600.0,20780.0,20450.0,20735.0,693856.0
2013-09-12,20615.0,20660.0,20210.0,20240.0,619998.0
2013-09-13,20175.0,20300.0,20000.0,20220.0,583650.0
2013-09-16,20365.0,20400.0,19985.0,20100.0,610090.0
2013-09-17,20075.0,20395.0,19905.0,20390.0,763790.0
2013-09-18,20315.0,20820.0,20170.0,20795.0,756672.0
2013-09-23,20590.0,20950.0,20515.0,20900.0,575300.0
2013-09-24,20760.0,20915.0,20550.0,20635.0,651610.0
2013-09-25,20620.0,20700.0,20470.0,20575.0,583430.0
2013-09-26,20530.0,20700.0,20385.0,20620.0,594126.0
2013-09-27,20615.0,20915.0,20255.0,20260.0,622710.0
2013-09-30,20170.0,20340.0,20070.0,20080.0,352632.0
2013-10-08,20010.0,20760.0,19990.0,20585.0,410538.0
2013-10-09,20565.0,20620.0,20430.0,20545.0,472300.0
2013-10-10,20410.0,20450.0,20175.0,20300.0,455800.0
2013-10-11,20450.0,20890.0,20450.0,20655.0,612938.0
2013-10-14,20755.0,21195.0,20570.0,21175.0,626490.0
2013-10-15,21130.0,21250.0,20960.0,21175.0,562340.0
2013-10-16,21070.0,21205.0,20675.0,20840.0,591096.0
2013-10-17,21130.0,21170.0,20400.0,20405.0,658006.0
2013-10-18,20450.0,20595.0,20350.0,20445.0,478540.0
2013-10-21,20450.0,20645.0,20270.0,20605.0,500666.0
2013-10-22,20580.0,20680.0,20425.0,20455.0,426498.0
2013-10-23,20485.0,20570.0,20060.0,20105.0,529886.0
2013-10-24,20100.0,20275.0,19820.0,20145.0,517904.0
2013-10-25,20180.0,20215.0,19390.0,19405.0,566710.0
2013-10-28,19510.0,19535.0,19230.0,19360.0,386994.0
2013-10-29,19380.0,19580.0,19245.0,19465.0,401056.0
2013-10-30,19620.0,19725.0,19440.0,19585.0,293822.0
2013-10-31,19485.0,19490.0,19240.0,19335.0,225126.0
2013-11-01,19260.0,19420.0,19165.0,19385.0,188640.0
2013-11-04,19840.0,19915.0,19605.0,19725.0,455432.0
2013-11-05,19700.0,19780.0,19300.0,19480.0,563586.0
2013-11-06,19510.0,19575.0,19365.0,19425.0,514662.0
2013-11-07,19430.0,19680.0,19315.0,19615.0,530160.0
2013-11-08,19555.0,19700.0,19435.0,19470.0,525690.0
2013-11-11,19640.0,19655.0,19320.0,19410.0,502018.0
2013-11-12,19415.0,19465.0,19150.0,19260.0,503100.0
2013-11-13,19165.0,19390.0,19090.0,19250.0,491340.0
2013-11-14,19290.0,19435.0,19250.0,19320.0,418792.0
2013-11-15,19395.0,19530.0,19145.0,19150.0,543572.0
2013-11-18,19210.0,19225.0,19045.0,19130.0,369678.0
2013-11-19,19000.0,19250.0,18960.0,19230.0,447752.0
2013-11-20,19200.0,19435.0,19190.0,19365.0,438990.0
2013-11-21,19340.0,19355.0,19110.0,19195.0,429786.0
2013-11-22,19320.0,19495.0,19030.0,19095.0,484702.0
2013-11-25,19200.0,19210.0,18835.0,18850.0,488890.0
2013-11-26,18905.0,19080.0,18820.0,18935.0,480746.0
2013-11-27,18875.0,19030.0,18850.0,18980.0,383176.0
2013-11-28,18935.0,19330.0,18935.0,19265.0,555302.0
2013-11-29,19485.0,19765.0,19325.0,19695.0,545714.0
2013-12-02,19700.0,19745.0,19570.0,19690.0,385570.0
2013-12-03,19610.0,19640.0,19380.0,19450.0,439402.0
2013-12-04,19480.0,19690.0,19405.0,19615.0,466912.0
2013-12-05,19740.0,19750.0,19360.0,19410.0,461116.0
2013-12-06,19405.0,19595.0,19285.0,19545.0,495774.0
2013-12-09,19650.0,19875.0,19560.0,19830.0,449806.0
2013-12-10,19800.0,19885.0,19700.0,19795.0,361060.0
2013-12-11,19840.0,19930.0,19590.0,19635.0,398814.0
2013-12-12,19685.0,20180.0,19660.0,20130.0,559016.0
2013-12-13,20085.0,20100.0,19705.0,19885.0,531814.0
2013-12-16,19990.0,20050.0,19730.0,19795.0,366246.0
2013-12-17,19860.0,19880.0,19375.0,19410.0,515480.0
2013-12-18,19405.0,19445.0,19140.0,19150.0,422798.0
2013-12-19,19210.0,19315.0,18975.0,19055.0,460308.0
2013-12-20,19100.0,19195.0,18845.0,18850.0,470696.0
2013-12-23,18880.0,18995.0,18470.0,18520.0,527682.0
2013-12-24,18500.0,18510.0,18255.0,18310.0,401512.0
2013-12-25,18410.0,18580.0,18155.0,18415.0,543094.0
2013-12-26,18450.0,18545.0,18315.0,18365.0,423596.0
2013-12-27,18400.0,18625.0,18360.0,18430.0,407796.0
2013-12-30,18475.0,18535.0,18145.0,18265.0,385832.0
2013-12-31,18225.0,18345.0,18060.0,18140.0,427804.0
2014-01-02,18195.0,18265.0,18010.0,18135.0,354254.0
2014-01-03,18000.0,18020.0,17605.0,17625.0,422786.0
2014-01-06,17575.0,17630.0,17235.0,17245.0,439186.0
2014-01-07,17240.0,17275.0,16710.0,16815.0,626044.0
2014-01-08,16810.0,16920.0,16680.0,16735.0,446668.0
2014-01-09,16690.0,17135.0,16660.0,16855.0,553446.0
2014-01-10,16820.0,17030.0,16720.0,16920.0,437596.0
2014-01-13,17040.0,17050.0,16325.0,16340.0,530984.0
2014-01-14,16325.0,16815.0,16235.0,16750.0,590184.0
2014-01-15,16720.0,16840.0,16520.0,16675.0,539538.0
2014-01-16,16750.0,16950.0,16680.0,16755.0,528038.0
2014-01-17,16700.0,16715.0,16450.0,16630.0,448570.0
2014-01-20,16510.0,16935.0,16505.0,16830.0,459778.0
2014-01-21,16835.0,16840.0,16350.0,16425.0,493972.0
2014-01-22,16370.0,16735.0,16305.0,16590.0,566314.0
2014-01-23,16590.0,16740.0,16400.0,16560.0,533002.0
2014-01-24,16415.0,16665.0,16365.0,16570.0,519560.0
2014-01-27,16380.0,16475.0,15930.0,15950.0,527686.0
2014-01-28,15920.0,16035.0,15555.0,15610.0,485924.0
2014-01-29,15690.0,15780.0,15585.0,15635.0,414048.0
2014-01-30,15620.0,15655.0,15320.0,15480.0,389136.0
2014-02-07,15375.0,15790.0,15285.0,15390.0,364196.0
2014-02-10,15490.0,15975.0,15470.0,15880.0,539634.0
2014-02-11,15855.0,15890.0,15735.0,15805.0,356072.0
2014-02-12,15880.0,15910.0,15580.0,15755.0,521414.0
2014-02-13,15770.0,15795.0,15550.0,15590.0,364488.0
2014-02-14,15605.0,15690.0,15535.0,15620.0,390240.0
2014-02-17,15700.0,16395.0,15695.0,16360.0,598168.0
2014-02-18,16395.0,16410.0,16025.0,16140.0,486424.0
2014-02-19,16225.0,16355.0,16100.0,16190.0,480120.0
2014-02-20,16155.0,16275.0,15535.0,15570.0,633766.0
2014-02-21,15640.0,15680.0,15480.0,15560.0,400782.0
2014-02-24,15500.0,15530.0,14805.0,14805.0,253844.0
2014-02-25,14795.0,14885.0,14535.0,14590.0,488162.0
2014-02-26,14510.0,14780.0,14505.0,14690.0,427400.0
2014-02-27,14610.0,14650.0,14210.0,14330.0,350236.0
2014-02-28,14850.0,15270.0,14805.0,14980.0,722550.0
2014-03-03,14980.0,15175.0,14815.0,14835.0,589802.0
2014-03-04,14975.0,15000.0,14470.0,14695.0,654724.0
2014-03-05,14875.0,15335.0,14830.0,15195.0,845150.0
2014-03-06,15050.0,15240.0,14910.0,15175.0,713000.0
2014-03-07,15240.0,15500.0,14850.0,14985.0,886234.0
2014-03-10,14400.0,14680.0,14375.0,14465.0,571660.0
2014-03-11,14595.0,15215.0,14560.0,15215.0,667976.0
2014-03-12,15020.0,15880.0,14950.0,15765.0,1134928.0
2014-03-13,15815.0,15860.0,15610.0,15840.0,666038.0
2014-03-14,15735.0,15850.0,15355.0,15740.0,847018.0
2014-03-17,15675.0,15785.0,14910.0,14985.0,923268.0
2014-03-18,15015.0,15195.0,14875.0,14915.0,834860.0
2014-03-19,15020.0,15450.0,14960.0,15260.0,1019314.0
2014-03-20,15455.0,15495.0,15065.0,15175.0,846500.0
2014-03-21,15150.0,15260.0,14830.0,15030.0,842978.0
2014-03-24,14950.0,15280.0,14605.0,15220.0,809610.0
2014-03-25,15215.0,15680.0,15135.0,15510.0,915924.0
2014-03-26,15520.0,15690.0,15410.0,15520.0,689174.0
2014-03-27,15315.0,15995.0,15280.0,15375.0,1163036.0
2014-03-28,15400.0,15765.0,15375.0,15680.0,932988.0
2014-03-31,15800.0,15950.0,15535.0,15745.0,781400.0
2014-04-01,15745.0,15845.0,15585.0,15785.0,629994.0
2014-04-02,15850.0,16175.0,15435.0,15530.0,754878.0
2014-04-03,15380.0,15530.0,15230.0,15425.0,909854.0
2014-04-04,15500.0,15550.0,15360.0,15450.0,612990.0
2014-04-08,15435.0,15855.0,15420.0,15745.0,704444.0
2014-04-09,15790.0,15860.0,15275.0,15325.0,811382.0
2014-04-10,15350.0,15420.0,14970.0,15115.0,1020040.0
2014-04-11,15120.0,15280.0,15010.0,15010.0,744648.0
2014-04-14,15000.0,15190.0,14720.0,14945.0,826724.0
2014-04-15,15000.0,15135.0,14865.0,15040.0,775368.0
2014-04-16,15020.0,15215.0,14975.0,15025.0,734474.0
2014-04-17,15060.0,15160.0,14755.0,14800.0,713464.0
2014-04-18,14765.0,14810.0,14200.0,14200.0,945504.0
2014-04-21,14115.0,14210.0,13915.0,13925.0,808044.0
2014-04-22,13945.0,14160.0,13865.0,14005.0,853846.0
2014-04-23,14060.0,14120.0,13755.0,14015.0,929162.0
2014-04-24,14045.0,14290.0,13990.0,14060.0,772904.0
2014-04-25,14180.0,14200.0,13935.0,14005.0,843602.0
2014-04-28,14000.0,14425.0,13885.0,14400.0,1029164.0
2014-04-29,14425.0,14800.0,14350.0,14550.0,934230.0
2014-04-30,14490.0,14520.0,14265.0,14340.0,580726.0
2014-05-05,14285.0,14495.0,14200.0,14365.0,586632.0
2014-05-06,14380.0,14390.0,14020.0,14085.0,556214.0
2014-05-07,13960.0,14120.0,13920.0,14090.0,635942.0
2014-05-08,14150.0,14175.0,13900.0,13915.0,662458.0
2014-05-09,13950.0,13975.0,13755.0,13770.0,643906.0
2014-05-12,13845.0,14220.0,13800.0,14070.0,755724.0
2014-05-13,14190.0,14190.0,13980.0,14140.0,611666.0
2014-05-14,14180.0,14440.0,14165.0,14305.0,578460.0
2014-05-15,14265.0,14365.0,14060.0,14100.0,592538.0
2014-05-16,14045.0,14085.0,13635.0,13820.0,722082.0
2014-05-19,13860.0,14550.0,13805.0,14550.0,935468.0
2014-05-20,14565.0,14600.0,14350.0,14490.0,771328.0
2014-05-21,14465.0,14675.0,14250.0,14285.0,827344.0
2014-05-22,14305.0,14480.0,14270.0,14375.0,670730.0
2014-05-23,14450.0,14640.0,14310.0,14440.0,770142.0
2014-05-26,14600.0,14840.0,14475.0,14735.0,693026.0
2014-05-27,14715.0,14770.0,14430.0,14530.0,595716.0
2014-05-28,14505.0,14555.0,14375.0,14480.0,549154.0
2014-05-29,14460.0,14710.0,14280.0,14300.0,657526.0
2014-05-30,14275.0,14360.0,14065.0,14125.0,623690.0
2014-06-03,14175.0,14390.0,14020.0,14105.0,558604.0
2014-06-04,14125.0,14205.0,14060.0,14105.0,472482.0
2014-06-05,14125.0,14300.0,13930.0,14210.0,622144.0
2014-06-06,14200.0,14280.0,14135.0,14200.0,471944.0
2014-06-09,14200.0,14415.0,14165.0,14240.0,581804.0
2014-06-10,14275.0,14325.0,14085.0,14270.0,519700.0
2014-06-11,14350.0,14425.0,14220.0,14360.0,602910.0
2014-06-12,14340.0,14365.0,14095.0,14115.0,502080.0
2014-06-13,14050.0,14500.0,14040.0,14390.0,721820.0
2014-06-16,14380.0,14460.0,14220.0,14255.0,470542.0
2014-06-17,14200.0,14360.0,14150.0,14315.0,530812.0
2014-06-18,14405.0,14450.0,14255.0,14350.0,535684.0
2014-06-19,14415.0,14775.0,14355.0,14535.0,821678.0
2014-06-20,14590.0,15025.0,14530.0,14965.0,775554.0
2014-06-23,15090.0,15410.0,15030.0,15305.0,707824.0
2014-06-24,15255.0,15300.0,15160.0,15285.0,457738.0
2014-06-25,15275.0,15360.0,15065.0,15220.0,515380.0
2014-06-26,15220.0,15450.0,15165.0,15360.0,499996.0
2014-06-27,15335.0,15340.0,15060.0,15140.0,420976.0
2014-06-30,15000.0,15070.0,14860.0,14885.0,392562.0
2014-07-01,15010.0,15065.0,14735.0,14860.0,403834.0
2014-07-02,14940.0,14950.0,14450.0,14815.0,541374.0
2014-07-03,14920.0,14955.0,14760.0,14790.0,430052.0
2014-07-04,14790.0,14865.0,14590.0,14645.0,434826.0
2014-07-07,14635.0,14645.0,13980.0,14000.0,531304.0
2014-07-08,14000.0,14125.0,13930.0,14010.0,375610.0
2014-07-09,13980.0,14150.0,13850.0,13970.0,418572.0
2014-07-10,13960.0,14025.0,13890.0,13930.0,304444.0
2014-07-11,13970.0,14050.0,13800.0,13905.0,356734.0
2014-07-14,13825.0,14120.0,13820.0,14010.0,252780.0
2014-07-15,14040.0,14080.0,13835.0,13990.0,275818.0
2014-07-16,13995.0,14135.0,13930.0,14045.0,239378.0
2014-07-17,14095.0,14265.0,14000.0,14235.0,291962.0
2014-07-18,14275.0,14305.0,14050.0,14065.0,260254.0
2014-07-21,14080.0,14085.0,13915.0,14050.0,171666.0
2014-07-22,14020.0,14230.0,13945.0,14130.0,205888.0
2014-07-23,15380.0,15495.0,15230.0,15490.0,435148.0
2014-07-24,15500.0,15895.0,15440.0,15700.0,713734.0
2014-07-25,15690.0,15765.0,15550.0,15715.0,442964.0
2014-07-28,15710.0,15800.0,15350.0,15605.0,627382.0
2014-07-29,15770.0,16145.0,15670.0,16035.0,741502.0
2014-07-30,15950.0,15965.0,15800.0,15825.0,501526.0
2014-07-31,15880.0,15885.0,15680.0,15795.0,467950.0
2014-08-01,15640.0,15640.0,15360.0,15485.0,491288.0
2014-08-04,15445.0,15665.0,15410.0,15615.0,380568.0
2014-08-05,15650.0,15670.0,15430.0,15480.0,433134.0
2014-08-06,15400.0,15630.0,15245.0,15435.0,417690.0
2014-08-07,15420.0,15620.0,15365.0,15560.0,406966.0
2014-08-08,15560.0,15730.0,15485.0,15530.0,336204.0
2014-08-11,15585.0,15630.0,15405.0,15410.0,372244.0
2014-08-12,15415.0,15440.0,15170.0,15190.0,438756.0
2014-08-13,15095.0,15280.0,15065.0,15140.0,394726.0
2014-08-14,15165.0,15220.0,14830.0,14925.0,490490.0
2014-08-15,14900.0,15025.0,14785.0,14855.0,400896.0
2014-08-18,14805.0,15065.0,14695.0,14910.0,433172.0
2014-08-19,14910.0,15000.0,14860.0,14980.0,345714.0
2014-08-20,14960.0,15040.0,14795.0,14965.0,431068.0
2014-08-21,15150.0,15150.0,14915.0,14970.0,407458.0
2014-08-22,14985.0,15195.0,14900.0,15105.0,456110.0
2014-08-25,15105.0,15150.0,15005.0,15015.0,287518.0
2014-08-26,14930.0,15005.0,14630.0,14765.0,510798.0
2014-08-27,14795.0,14880.0,14750.0,14835.0,351764.0
2014-08-28,14800.0,14820.0,14555.0,14640.0,407190.0
2014-08-29,14600.0,14675.0,14430.0,14490.0,451068.0
2014-09-01,14535.0,14535.0,14280.0,14315.0,393284.0
2014-09-02,14370.0,14575.0,14335.0,14460.0,411370.0
2014-09-03,14430.0,14510.0,14250.0,14345.0,472012.0
2014-09-04,14365.0,14535.0,14340.0,14470.0,371468.0
2014-09-05,14520.0,14560.0,14005.0,14100.0,592092.0
2014-09-09,14100.0,14100.0,13475.0,13530.0,545516.0
2014-09-10,13500.0,13685.0,13365.0,13480.0,530436.0
2014-09-11,13500.0,13515.0,13285.0,13410.0,522718.0
2014-09-12,13500.0,13630.0,13435.0,13520.0,438950.0
2014-09-15,13485.0,13635.0,13305.0,13565.0,427148.0
2014-09-16,13625.0,13750.0,13445.0,13545.0,437032.0
2014-09-17,13630.0,13675.0,13515.0,13580.0,346834.0
2014-09-18,13595.0,13660.0,13250.0,13325.0,485068.0
2014-09-19,13290.0,13380.0,12780.0,12835.0,651120.0
2014-09-22,12800.0,12800.0,12435.0,12435.0,330432.0
2014-09-23,12340.0,12435.0,12175.0,12210.0,605630.0
2014-09-24,12175.0,12370.0,12170.0,12275.0,425964.0
2014-09-25,12320.0,12395.0,11710.0,12060.0,928956.0
2014-09-26,12015.0,12545.0,11985.0,12415.0,814378.0
2014-09-29,12350.0,12415.0,11955.0,12120.0,591334.0
2014-09-30,12150.0,12650.0,12130.0,12220.0,723128.0
2014-10-08,12250.0,12730.0,11910.0,12580.0,726836.0
2014-10-09,12650.0,12750.0,12345.0,12580.0,630904.0
2014-10-10,12470.0,12525.0,12205.0,12295.0,647376.0
2014-10-13,12265.0,12820.0,12260.0,12650.0,758670.0
2014-10-14,12780.0,12880.0,12530.0,12650.0,597744.0
2014-10-15,12615.0,12715.0,12435.0,12630.0,636110.0
2014-10-16,12500.0,12540.0,12285.0,12480.0,619160.0
2014-10-17,12850.0,12980.0,12635.0,12705.0,536908.0
2014-10-20,12890.0,12910.0,12695.0,12765.0,403094.0
2014-10-21,12725.0,12900.0,12580.0,12815.0,481104.0
2014-10-22,12860.0,12880.0,12640.0,12880.0,476540.0
2014-10-23,12800.0,13305.0,12780.0,13230.0,866090.0
2014-10-24,13255.0,13380.0,13160.0,13375.0,465088.0
2014-10-27,13335.0,13335.0,12930.0,13080.0,580624.0
2014-10-28,13110.0,13300.0,13005.0,13215.0,546194.0
2014-10-29,13280.0,13515.0,13220.0,13490.0,671204.0
2014-10-30,13550.0,13580.0,13240.0,13325.0,563306.0
2014-10-31,13235.0,13475.0,13195.0,13310.0,558524.0
2014-11-03,13225.0,13275.0,13035.0,13155.0,460920.0
2014-11-04,13125.0,13195.0,12710.0,12840.0,611862.0
2014-11-05,12710.0,12750.0,12265.0,12265.0,537556.0
2014-11-06,12275.0,12365.0,12185.0,12300.0,447204.0
2014-11-07,12430.0,12790.0,12415.0,12615.0,640804.0
2014-11-10,12615.0,12825.0,12555.0,12695.0,389642.0
2014-11-11,12600.0,12780.0,12520.0,12655.0,453308.0
2014-11-12,12785.0,13150.0,12720.0,13015.0,581378.0
2014-11-13,13000.0,13110.0,12925.0,13045.0,375624.0
2014-11-14,12940.0,13140.0,12790.0,12935.0,506378.0
2014-11-17,13105.0,13310.0,12835.0,12885.0,478820.0
2014-11-18,12910.0,12920.0,12400.0,12515.0,495284.0
2014-11-19,12525.0,12810.0,12510.0,12715.0,417308.0
2014-11-20,12660.0,13000.0,12480.0,12835.0,512722.0
2014-11-21,13155.0,13230.0,12505.0,12670.0,931492.0
2014-11-24,12735.0,12795.0,12255.0,12725.0,601324.0
2014-11-25,12730.0,12845.0,12610.0,12845.0,548018.0
2014-11-26,12720.0,12885.0,12560.0,12620.0,644524.0
2014-11-27,12545.0,12950.0,12445.0,12800.0,713146.0
2014-11-28,12645.0,12805.0,12545.0,12730.0,630614.0
2014-12-01,12415.0,12460.0,12130.0,12350.0,597104.0
2014-12-02,12600.0,12800.0,12470.0,12550.0,464534.0
2014-12-03,12520.0,12570.0,12360.0,12515.0,501140.0
2014-12-04,12495.0,12980.0,12490.0,12680.0,674948.0
2014-12-05,12560.0,12710.0,12520.0,12615.0,484082.0
2014-12-08,12800.0,12820.0,12225.0,12300.0,642070.0
2014-12-09,12110.0,12305.0,11875.0,12285.0,571374.0
2014-12-10,12000.0,12280.0,11580.0,11965.0,876610.0
2014-12-11,11805.0,12090.0,11745.0,11910.0,514862.0
2014-12-12,11900.0,12335.0,11890.0,12235.0,580344.0
2014-12-15,12230.0,12550.0,12155.0,12455.0,535392.0
2014-12-16,12380.0,12455.0,12230.0,12445.0,448664.0
2014-12-17,12450.0,12735.0,12310.0,12440.0,627190.0
2014-12-18,12520.0,12700.0,12350.0,12440.0,543808.0
2014-12-19,12500.0,12595.0,12325.0,12430.0,385786.0
2014-12-22,12510.0,12605.0,12345.0,12380.0,430948.0
2014-12-23,12300.0,12480.0,12100.0,12170.0,439650.0
2014-12-24,12170.0,12360.0,12115.0,12320.0,394532.0
2014-12-25,12320.0,12550.0,12250.0,12550.0,414992.0
2014-12-26,12640.0,12645.0,12430.0,12520.0,334496.0
2014-12-29,12545.0,12810.0,12470.0,12710.0,453950.0
2014-12-30,12700.0,13315.0,12665.0,13315.0,668084.0
2014-12-31,13385.0,13740.0,13360.0,13590.0,610640.0
2015-01-05,13520.0,13535.0,13230.0,13365.0,459516.0
2015-01-06,13245.0,13770.0,13245.0,13625.0,658940.0
2015-01-07,13545.0,13695.0,13270.0,13350.0,647204.0
2015-01-08,13375.0,13400.0,13065.0,13200.0,592762.0
2015-01-09,13245.0,13475.0,12960.0,13250.0,695478.0
2015-01-12,13255.0,13485.0,13235.0,13285.0,563020.0
2015-01-13,13220.0,13225.0,12900.0,12920.0,559164.0
2015-01-14,12820.0,12965.0,12350.0,12425.0,793010.0
2015-01-15,12485.0,12730.0,12415.0,12625.0,523152.0
2015-01-16,12655.0,12915.0,12510.0,12650.0,587562.0
2015-01-19,12600.0,12820.0,12535.0,12750.0,543434.0
2015-01-20,12630.0,12870.0,12620.0,12675.0,440242.0
2015-01-21,12715.0,13085.0,12465.0,12985.0,679548.0
2015-01-22,12980.0,13425.0,12945.0,13215.0,683898.0
2015-01-23,13215.0,13290.0,13020.0,13190.0,529154.0
2015-01-26,13220.0,13325.0,12815.0,13070.0,667780.0
2015-01-27,13115.0,13445.0,13115.0,13320.0,618306.0
2015-01-28,13265.0,13455.0,13100.0,13280.0,584432.0
2015-01-29,13255.0,13320.0,13050.0,13145.0,426992.0
2015-01-30,13105.0,13245.0,12855.0,12875.0,482776.0
2015-02-02,12935.0,13320.0,12815.0,13255.0,514914.0
2015-02-03,13265.0,13415.0,13215.0,13280.0,452360.0
2015-02-04,13365.0,13825.0,13270.0,13500.0,669098.0
2015-02-05,13565.0,13575.0,13300.0,13325.0,479518.0
2015-02-06,13370.0,13750.0,13345.0,13745.0,518732.0
2015-02-09,13700.0,13960.0,13540.0,13680.0,468302.0
2015-02-10,13650.0,13710.0,13480.0,13560.0,350566.0
2015-02-11,13500.0,13720.0,13445.0,13650.0,331666.0
2015-02-12,13625.0,13715.0,13475.0,13620.0,344582.0
2015-02-13,13655.0,13995.0,13605.0,13925.0,486006.0
2015-02-16,13930.0,14150.0,13855.0,14090.0,384198.0
2015-02-17,14095.0,14155.0,13720.0,13875.0,331690.0
2015-02-25,13010.0,13235.0,13010.0,13135.0,84522.0
2015-02-26,13150.0,13605.0,13115.0,13575.0,197874.0
2015-02-27,13600.0,13635.0,13385.0,13440.0,198616.0
2015-03-02,13450.0,13595.0,13170.0,13250.0,357876.0
2015-03-03,13250.0,13300.0,12800.0,12895.0,329946.0
2015-03-04,12900.0,13135.0,12855.0,12935.0,353704.0
2015-03-05,12920.0,12970.0,12680.0,12810.0,366192.0
2015-03-06,12830.0,12925.0,12600.0,12700.0,367544.0
2015-03-09,12695.0,12885.0,12530.0,12815.0,428198.0
2015-03-10,12765.0,12815.0,12485.0,12490.0,414842.0
2015-03-11,12480.0,12860.0,12450.0,12705.0,446474.0
2015-03-12,12735.0,12915.0,12660.0,12865.0,358682.0
2015-03-13,12865.0,12895.0,12720.0,12735.0,363380.0
2015-03-16,12700.0,12705.0,12345.0,12580.0,370350.0
2015-03-17,12595.0,12720.0,12495.0,12555.0,403490.0
2015-03-18,12515.0,12590.0,12380.0,12495.0,381424.0
2015-03-19,12465.0,12670.0,12430.0,12540.0,329890.0
2015-03-20,12555.0,12635.0,12405.0,12560.0,389678.0
2015-03-23,12610.0,13080.0,12580.0,12990.0,587922.0
2015-03-24,13050.0,13275.0,12950.0,13050.0,554488.0
2015-03-25,13050.0,13100.0,12880.0,12930.0,438542.0
2015-03-26,12980.0,13215.0,12915.0,13065.0,498130.0
2015-03-27,13030.0,13095.0,12590.0,12815.0,557798.0
2015-03-30,12840.0,12845.0,12620.0,12640.0,410000.0
2015-03-31,12650.0,12750.0,12510.0,12540.0,383832.0
2015-04-01,12500.0,12720.0,12500.0,12595.0,327708.0
2015-04-02,12605.0,12880.0,12590.0,12770.0,410134.0
2015-04-03,12760.0,12840.0,12630.0,12775.0,361444.0
2015-04-07,12775.0,12990.0,12730.0,12880.0,270574.0
2015-04-08,12860.0,12920.0,12545.0,12630.0,471072.0
2015-04-09,12610.0,12620.0,12205.0,12300.0,446250.0
2015-04-10,12320.0,12375.0,12230.0,12350.0,290056.0
2015-04-13,12355.0,12790.0,12355.0,12655.0,436216.0
2015-04-14,12705.0,12730.0,12485.0,12670.0,346978.0
2015-04-15,12670.0,12815.0,12620.0,12645.0,393332.0
2015-04-16,12645.0,12885.0,12560.0,12760.0,403752.0
2015-04-17,12780.0,12880.0,12650.0,12725.0,455754.0
2015-04-20,12700.0,12840.0,12685.0,12715.0,315406.0
2015-04-21,12675.0,13240.0,12620.0,13230.0,645466.0
2015-04-22,13230.0,13320.0,13130.0,13225.0,407624.0
2015-04-23,13230.0,13580.0,13200.0,13335.0,590976.0
2015-04-24,13380.0,13475.0,13320.0,13460.0,350252.0
2015-04-27,13520.0,14195.0,13400.0,14195.0,565400.0
2015-04-28,14250.0,14580.0,14120.0,14280.0,753416.0
2015-04-29,14320.0,14350.0,13855.0,14060.0,631070.0
2015-04-30,14135.0,14525.0,14060.0,14470.0,666368.0
2015-05-04,14660.0,15220.0,14570.0,15005.0,646306.0
2015-05-05,15010.0,15125.0,14820.0,15005.0,578286.0
2015-05-06,15170.0,15170.0,14835.0,14995.0,657094.0
2015-05-07,15035.0,15270.0,14590.0,14705.0,708452.0
2015-05-08,14715.0,14825.0,14540.0,14650.0,600280.0
2015-05-11,14710.0,14890.0,14505.0,14760.0,537384.0
2015-05-12,14710.0,14865.0,14580.0,14630.0,535584.0
2015-05-13,14715.0,14865.0,14550.0,14710.0,516736.0
2015-05-14,14740.0,14775.0,14110.0,14240.0,544334.0
2015-05-15,14240.0,14410.0,14220.0,14320.0,399050.0
2015-05-18,14255.0,14630.0,14210.0,14485.0,514992.0
2015-05-19,14480.0,14530.0,14240.0,14340.0,428404.0
2015-05-20,14245.0,14260.0,13545.0,13615.0,652262.0
2015-05-21,13660.0,13910.0,13655.0,13810.0,435520.0
2015-05-22,13800.0,14050.0,13730.0,13895.0,436450.0
2015-05-25,13745.0,13970.0,13645.0,13955.0,426998.0
2015-05-26,14050.0,14600.0,14015.0,14370.0,707562.0
2015-05-27,14295.0,14570.0,14275.0,14550.0,540988.0
2015-05-28,14560.0,15150.0,14500.0,14700.0,862422.0
2015-05-29,14600.0,15015.0,14400.0,15010.0,704524.0
2015-06-01,15015.0,15245.0,14740.0,14750.0,782428.0
2015-06-02,14750.0,14995.0,14560.0,14730.0,673710.0
2015-06-03,14790.0,14870.0,14375.0,14385.0,545740.0
2015-06-04,14355.0,14490.0,14075.0,14490.0,623328.0
2015-06-05,14500.0,14560.0,14205.0,14350.0,526958.0
2015-06-08,14370.0,14535.0,14215.0,14275.0,426620.0
2015-06-09,14210.0,14440.0,14150.0,14275.0,397508.0
2015-06-10,14310.0,14470.0,14290.0,14425.0,367346.0
2015-06-11,14495.0,14625.0,14430.0,14485.0,386818.0
2015-06-12,14450.0,14515.0,13860.0,13885.0,442210.0
2015-06-15,13885.0,14005.0,13785.0,13895.0,335452.0
2015-06-16,13880.0,14130.0,13730.0,14015.0,394844.0
2015-06-17,14010.0,14055.0,13845.0,13900.0,381998.0
